Text	Label
Si la gente en una democracía les da el derecho de casarse y adoptar niños, les gays deben tener estes derechos. Pero quiería responder a la pregunta siguiente: Deben que parejas gay tener el derecho de casarse y adoptar niños? Digo que no. Pienso que el matrimonio no es algo solamente entre dos personas, pero tiene un efecto en todos miembros de una sociedad. Las familias fuertas son importantes por la sociedad. Aunque los gays sean buenas personnas - y pienso que la mayoridad son como todos, buenas personas - creo que une familia fuerta debe que tener una madre y un padre. Los hijos tienen el derecho de los dos. Yo sé que hay muchas familias rotas y que las madres hacen el mejor que posible solas, pero en nuestras sociedades hemos hecho esta la situación normal. No debe que ser normal. Es una lástima. Me parece que en nuestra sociedad tener sexo con qualquier persona está mirada como un derecho. Tener niños es un derecho. Casarse es un derecho. En tiempos pasados, los tres llevaban responsibilidades y eran vinculados. En estes tiempos los tres son quebrantados les unos de los otros. Puede tener sexo sin casarse, sin la consequencia de un niño. Puede casarse y aprovecharse de los beneficios aunque no tiene ningun intención tener niños. Puede consiguir niños sin tener sexo y sin casarse. En este tipo de mundo el sexo es menos que puede ser, menos que era cuando era abierta a nueva vida, cuando era el solo medida de creer nueva vida. Las casamientos son menos; no duran mucho tiempo. Y finalmente, los niños son como objetos materiales, algo que puede creer quando lo quiere o no creer si no lo quiere. Una pareja gay no puede creer niños a traves del sexo pero la sociedad las da el derecho de creerlos en un laboratorio o adoptarlos. Para mí este es solamente una parte de una sociedad enferma. Con las otras partes - las parejas viviendo juntas sin casarse, las parejas divorciandose, los padres que creen niños en laboratorios, los padres que eligen terminar la vida del bebe en lugar de dar la luz - parejas gay casarsiendose y adoptando o teniendo niños tiene raison. Todo cabe. Los actitudes han cambiado mucho en los cinquenta años pasados.	Lower_advanced
"La escena empieza con Charlie encontrando un bebé en el suelo. Hay una madre caminando con un bebé y Charlie piensa que ella es la madre del niño, pero no. Él intenta librarse del niño pero no consigue porque él acaba siempre por ""encontrarlo"". En la escena final Charlie piensa en poner el niño en un buraco en el suelo pero ve que ele tiene una hoja de papel que dice que ese niño es orfan y para tratarlo bien y en el final Charlie se queda con él porque no tiene nadie."	Lower_advanced
"Siempre he soñado con ser un profesor de español. Creo que mi interés en el español viene de mi madre. Ella asistió a un programa bilingüe cuando era niña y así aprendió la lengua para poder introducirme a ella. En el sexto grado empecé a estudiar la lengua. Aunque no podía hablar a esa edad, pude entender y aprender las cosas rápidamente porque de niño mi madre me hablaba un poco en español. Después de unos años más de estudiar el idimoa, por fin pude hablar bastante bien y con alguna fluidez. En mis años en la secundaria, actuaba mucho como un tutor de los demás estudiantes. Al ayudar a mis compañeros a aprender y entender mejor la lengua, descubrí que realmente tenía una pasión en cuanto a la enseñanza. Me encantaba trabajar con otros, explicándoles las reglas de la gramática y vocabulario nuevo. Empecé a pensar que quizá me gustaría ser un profesor de español cuando fuera mayor. Mi gran oportunidad para realizar mi sueño ocurrió durante mi último año en la secundaria. Cada año había un día en el que los estudiantes tenían la oportunidad de solitcar para poder enseñar una asignatura. Claro, yo solicité para poder enseñar unas clases de español y me aceptaron. Entonces, llegó el día en que iba a enseñar unas clases de español. Aunque estaba muy nervioso, me puse una sonrisa y empecé a explicar unas relgas de unos verbos irregulares. Un chico me preguntó, ""Pero Señor Davidson, ¿por qué es que el verbo cambia en esta forma del pretérito?"" Se la contesté y me respondió el chico, ""¡Oh! ¡Sí sí, ahora lo entiendo! ¡Esto es fácil!"" Al haberlo ayudado, me sentía muy orgulloso y feliz. Me di cuenta de que me gustaba mucho ayudar a otros a comprender el español. Así es cómo supe que estaba seguro de querer ser un profesor de español. Hoy en día, estudio en la Universidad de Illinois para ser un profesor de español. Llevo varias clases de gramática, cultura, y literatura española que me gustan mucho. Siempre que estoy en clase, pienso en cómo voy a usar lo que aprendo en mis clases. Hace unos días que me compré unas banderas de Catalunya. Cada una es distinta y representa diferentes aspectos la cultura catalana. Las compré pensando que en tres años podría estar en una clase enseñandoles a mis estudiantes la cultura catalana y cómo es una parte de la cultura de España en general. Aún ahora mismo puedo imaginarme en mi propia aula con un grupo de veinte estudiantes de la secundaria. Les estaré explicando cómo conjugar los verbos que terminan en ""ir"" en el futuro y habré hecho varias actividades con ellos para hacer que comprendan bien el uso del futuro. Espero poder enseñar en una escuela que tenga muchos recursos, como un laboratorio de lenguas, unos diccionarios, y quizás unos televisores para poder mostrar películas españolas. Más que nada, espero poder compartir con mis estudiantes la cultura española para que se den cuenta de lo diverso y lo interesante que es nuestro mundo."	Upper_advanced
Un día Charlie Chaplin iba por la calle y fumaba cigarrillos. De repente notó de que un bebé estaba en un rincón .Puso este bebé a la cuna de una mujer en la calle pero la mujer estaba no a favor de esta cosa .y así él decidió dejar este bebé en en la calle pero policiaco que iba le noto,y Charlie le trajo consigo. En varias ocasiones intenta deshacerse de responsabilidad,pero todo en vano.De tal modo a Charlie le debo que dejar este niño para si mismo.	Upper_intermediate
Este verano pasado me trabaje por una empresa de construcíon. Estudié en Londres por la semestre pasado pero necesité dinero para ir. Fue muy diferent que mis otros veranos pasados. El trabajo fue muy dificíle, y la compensacíon fue horible pero fui contento que tuvé trabajo. Empezé en una tienda antigua con todos de los cosas que no hubieran vendido cuando los owners lo abandone. Trabajé con mi amigo del mí joventud, Mike. Nosotros necesiten romper mucho de la comida junk y botales de alcohol. El trabajo fue muy sucio, ninguna hubiera cleaned la tienda en mucha meses. Tambien fue muy peligroso, hayan mucho objectos de metales y electricidades, pero no haya mucha luz por el trabajo. Heché mucho calor tambíen, y la empresa no tuvó a-c. Empezemos por los siete y media por la manana y concluamos a las tres. Un dia mí jefe Steve dicé que no hay mucho trabajo y el anda me que trabajé por su amigo, Damien. Damien fue el jefe mas loco que todos jefes locos que hubiera tenido. Es muy alto, feo y paranoid. Hablé mucha de nunca. Por el yo necesité trabajar en lugares muy far de casa. La trabajo fue mas dificilé y no sabé nunca. Los otros trabajeros estaban muy interesante. El compsesacion fuy demasiado terible que no colecé dinero por Londres.	Lower_intermediate
Para mí, es muy difícil pensar en el futuro, porque a veces no sé que voy a hacer esta tarde. Estoy viviendo un día al otro. Me gradúo de la universidad este año entonces no sé dónde estaré en ocho semanas. Pero como estoy en mi último año en la universidad, pienso mucho en mi futuro. Me quedan solamente siete semanas de mi vida estudiantil y a verdad es que estoy un poco nerviosa! Un poco ansiosa! Por lo menos sé hablar español y sé que eso me ayudará un montón en el futuro. Puedo hacer muchos trabajos y tener muchos puestos que quieren una persona bilingüe. Voy a recibir certificación de enseñar español y por ahora, esto es el plan. Ando buscando trabajo en varios distritos de escuelas en Colorado. Mi madre y mi novio viven allí entonces es mi primera opción. Acabo de asistir una feria de trabajo en Greeley, Colorado, pero no estoy segura de que me vaya a traer. Hablé con una persona aquí, una persona allí_x0085_ pero no tengo nada concreta. También estoy investigando unas escuelas en Wyoming, y también en Illinois dónde asisto escuela ahora y dónde hago mis practicas de la enseñanza. Como cualquiera persona que vaya a España, la cosas que más quiero hacer es regresar allí. He solicitado puesto en un programa de embajadores en España el año que viene y sigo esperando la respuesta de ellos. Puse en mis preferencias que primero, me gustaría ir a las islas canarias. Suena fantástica, ¿no? Para segunda opción, puse Andalucía. Yo visité Sevilla, Córdoba, Málaga, y Granada durante Semana Santa el año pasado. Pues_x0085_ hace exactamente un año. Wow. Era la parte más fantástica de España que visité. Me encantó el clima, la gente, la comida_x0085_ todo. Me gustaría mucho regresar allí. Tercera opción, puse Barcelona. Como estudié allí ya un año no quería que fuera mi opción principal. Quiero tener otras experiencias. Pero echo de menos a Barcelona y no pude decir NO. Entonces está numero tres para mí. Tengo en mis sueños otros planes también. Por ejemplo, la cosa que más me gustaría en mi vida profesional es ser consejera bilingüe en una escuela secundaria. Quiero que las familias de hablantes nativos de español sean una parte más grande de sus educaciones y sus futuros. Sin el apoyo de la familia, muchos no vayan a la universidad. Pienso que si yo pudiera hacer que las familias participen más en las decisiones y los planes, más jóvenes hispanohablantes irían a escuela después del colegio. Es el sueño grande de mi vida profesional y no sé si voy a llegar allí o no. Quizás me gustará mucho la enseñanza y no la dejaré. Pero como dije antes, no sé que voy a hacer esta tarde ni este fin de semana para el Pascual. Mis planes inmediatos son tan abiertas como mis planes del futuro. La única cosa que sé es que ahora tengo mucha hambre y voy al almuerzo en unos minutos, gracias a Dios. Sigo diciendo a mí mismo _x0093_Vamos a ver!_x0094_ y intento dejarlo allí.	Upper_advanced
En la television, el cine y vida diaria hay imagenes de drogas constantamente. Entre los anuncios publicos en contra de drogas a las artistas de musica que cantan del mundo increible de marihuana. Aunque personas las usen, ahora las son ilegal. La pregunta del afecto malo de la marihuana en la sociedad ha empezado el debate si marihuana se debería legalizar. Creo que la marihuana sea legalizado en los estados unidos. En primer lugar con la cantidad de dinero que los Estados Unidos gastan en la guerra de drogas pudieran usado por una causa mejor. Creo que marihuana no es el mayor problems, hay muchos otros problemas que necisitan dinero, en vez de combatir marihuana. Se puedan usar este dinero por programas a combatir la pobreza o el hambre. En segundo lugar hay personas que habían recibido afectos malos de las drogas, pero tambien hay personas quien habían recibido afectos malos de alcol o otros tipos de sustancias legales. Las personas tengan que ser responsible por sus propios vidas, y no necisitamos un ley que prohibiten todas a usar marihuana. En tercer lugar conozco muchas personas quien fuman marihuana, y sus vidas han sido buenas. Aunque hay muchas personas que apoyan mis sentimentos creo que sea imposible a legalizar marihuana. El gobierno se siente que es su trabajo a controlar las vidas de los ciudadanos. Es igual como los leyes que dicen las personas tienen que abrochar los cintrones. No es para el buen del pais, pero es para el buen de las personas.	Lower_advanced
Este texto es sobre un hombre que no queria la criança y estaba intentando abandonar, pero habia un policia que estaba siempre vigilando Charlie Chaplin. Charlie no podría hacerlo, tanbién habia una mujer que no dejaba Charle poner el niño con el de la señorita. Despues descobrio que el niño era un huérfano.Este texto es sobre un hombre que no queria la criança y estaba intentando abandonar, pero habia un policia que estaba siempre vigilando Charlie Chaplin. Charlie no podría hacerlo, tanbién habia una mujer que no dejaba Charle poner el niño con el de la señorita. Despues descobrio que el niño era un huérfano.	Upper_intermediate
Un día ,el chico guardó la rana y a perro en la casa. La rana escapó de el chico. El chico la busquó pero no pudo. Y el chico fur peligro en el bosque. Por lo tanto,cuand el chico fue peligro , la rana lo ayudó. La rana fueron dando origen a los niños. El chico y perro fueron su casa. Y la rana tenía familia Fuelte.	Upper_beginner
La pregunta mas importante del mundo, para todas, es la cuestion del futuro. Para mi, lo ha pasado mucho tiempo para descubrir mi propia misma, y a la resultad, el futuro. Ahora, estudio linguisticas a Universario del Purdue; finalmente voy a completar los estudios en el mayo. Despeus de graduacion, tengo muchos planes. En primer lugar, voy a viajar a Chile para ensenar Ingles a los estudiantes. Estoy muy emocionada por esto porqu no he viajado a otra pais. Tengo un deseo para cambiar el mundo, pero primero necesito aprender mas del mundo. Con las experiencias en Chile, espero que descubrir la pasion unica de mi propia misma. Quiero vivier en Chile por seis meses a un ano, dependiende en escuela porque ahora, me aplico a escuela de postgrado. En la escuela de postgrado, querria estudiar linguisticas y literatura. Tengo muchas ideas para estudiar. Me gustaria usar las experiencas del tiempo en Chile para inventar ideas nuevas para investigar. Tambien, tengo un gran pasion para cambiar y ayudar el estado del mundo. Pienso que necesitamos muchos cambios: desde politicos, a economicos, leyes internacionales, y el medio ambiente. Estoy a un punto de mi vida donde quiero descubrir la pasion mia. Para hacer esto, necesito experiencas del mundo. Cuando regreso del Chile y antes de empezo escuela postgrado, voy a tomar tiempo para investigar oportunidades de la Naciones Unidos. Pienso que la UN estaria el lugar perfecto para trabajar. No estoy seguro, exactmente, que querria hacer, pero si estoy un empleada del UN, puedo descubrir como cambio el mundo-- poco por poco. Para mi, me encanta el medio ambiente, y por eso, pienso que me gustaria practicar las leyes internactionales; espeficamente del medio ambiente. En mi opinion, necesitmas conservar la vida naturaleza. Finalmente, en la fin de mi vida, voy a escribir un libro de reflecion. Mas de todo, quiero hacer cambios al mundo antes de lo destruimos.	Lower_intermediate
"En este video, un hombre anda por la calle, fumando. Algunas cosas le golpea en la cabeza, tal vez de una ventana arriba en la calle. El busca un cigarillo nuevo en una caja pequeña en su chaqueta. El hombre pon sus (gloves) en la basura, continua fumando, y en un momento, ve un bebe cerca de la basura en la calle. El parece de preguntar ""de donde ere este bebe?"" El trata de poner el bebe en la (carriage) de un mujer que también anda por la calle, pero ella dice ""no, no es mi bebe"". El hombre pon el bebe una vez mas en la calle cerca de la basura, pero la policía le preventa de salir sin el bebe en sus brazos. El da el bebe a otro hombre quien también pon el bebe en la (carriage) de la mujer. La mujer esta muy enojada y le golpea el primer hombre con la paragua. Eventualmente, el hombre y el bebe sienta en la calle, y el lee una nota que dice ""por favor, ama este niño"". Los dos salen juntos."	Upper_intermediate
Hay muchas personas famosas. Mucho no importante, pero tienes mucho dinero. Oprah es una persona famosa, y ella es muy importante. Oprah es un billiónare y ayudar muchas personas con su dinero. En su programa, elle habla con muchas personas famosa sobre tópicos importante y no importante. Algún de los programas son divertido, y algún son triste y muy información. Después Katrina, Oprah envita mucho dinero a la costa del Gula, y ayuda el gente con no casa o ropas. En el tsunami de Sri Lanka, Oprah empieza una funda para victimas quien no tiene nunca. También Oprah dice los Estados Unido sobre tópicos muy importantes, como rape, otros países, y otras mujeres quien hace un vide solo. Cunando Oprah fue pequeño sus familia fue mal, y Oprah fue abuso para sus tío y amigos de la familia. Ella segué su casa, y su vide con sus abuelos. Donde ella fue diez y ocho ella venga a la universidad, y aprende las comunicaciones. La primera puesto de Oprah fue en la radio, habla sobre el mundo. Entonces, ella fue en la televisión, y habla la información importante en el mundo. En diez y nueve ochenta cinco, ella fue en televisión nacional con su programa Oprah. Ella tieníe muchas problemas en las primer años de la programa. Muchos periódicos dice Oprah fue gordo, y la hace mirar tanto. Pero Oprah nunca quita, ella trabaja útil Oprah fue el mejor programa en televisión, y es está. Ahora, Oprah es muy generosa, y ayuda muchos personas, con mucho dinero y con pequeño dinero. Como Katrina y Sri Lanka, elle ayuda personas trabajado regular, y tiene mal suerte, o quien son enfermo. Muchas personas no te gusta Oprah, pero Oprah no cree que es importante. Ella es un bien persona, y tome su parte en el mundo. Mucha mujeres miran Oprah todos los días para divertido, y para información importante. Hay muchas cuentos en la programa que ayudan persona en sus vides, y ayuden a aprender. Recentalmente, La muestro de Oprah The Color Purple recibe once nominaciones para el Tonys. Muchas personas viajan mostrar el muestro en Broadway. Es obvios que es un muestro bueno si recibí once nominaciones, y posibilidad, once reglaos. Oprah es siempre en la listo de Personas mas influncial, y es obvios por qué. Ella es una mujer mejor, y muchas personas ven Oprah así una persona bueno. Ella no es intensivito, o se piense el mejor en el mundo, ella es una persona regular, con mucho dinero. Y con que dinero ella ayuda personas que neciecita ayuda. En todos problemas Oprah arrivista a su audiencia, y dice qué es la problema. Muchos personas en la país no sabré qué pasa en el resto del mundo. Oprah use la programa a la dice. Yo pienso que Oprah es uno de pequeño personas famosas quien hace buenos cosas con el dinero tiene. Muchas celebridades compran ropas, carros, o casas; pero Oprah compra que en importante. Ella no es la mas glamorosa mujer en Hollywood, pero yo pienso ella es la mas inteligente, y la me gusta mucho.	Upper_beginner
"El hombre estaba caminando cuando se cayo una parte de edificio en su cuerpo. Empezó de fumar un cigarillo y de repente vio un bebe en el suelo. Que curioso! Recojo el bebe del suelo y luego vio una mujer empujando uno carrito de bebes. Camino en la direccion de ella pensando que la mujer con un bebe perdió un otro. La mujer indicó ""no,"" entonces el hombre tomo el bebe y trato bajarle en el suelo otra vez pero un policía le pregunto que hacia. Se fui por una otra calle donde dio el bebe a un otro hombre."	Upper_intermediate
Mi barrio es bastante bonito. Vivo en una calle tranquila y mi casa es bastante grande. El centro comercial está cerca de mi casa. Hay un parque que está cerca y muchas zonas verdes. El centro está a unos 20 minutos de mi casa. La región: En el centro hay muchos lugares diferentes. La calle de Lygon es de los Italianos, hay restuarantes italianos y cada día mucha gente va allí. La calle de Johnston es de los españoles. Hay unos bares, restuarantes. En el Hogar Español puede buscar las bandas de salsa, y el ambiente es bonito. Todos van a bailar la salsa y se divierten mucho. Tenemos en Melbourne un gran 'casino' está cerca del río y muchas 'turistas' van allí. El barrio St. Kilda es bonito también, está la playa.....un carnaval que se llama 'Luna Park' y durante verano está bonito. Hace dos semanas fue 'The Melbourne Show' un carnaval que hay en Melbourne cada año. Hay los animales, comida riquísima, cosas por las niños, bolsas de chocolate... Fuera de Melbourne hay lugares preciosos, el campo, los pueblos pequeños...toda la gente se conoce. Hay las playas bonitas como en 'Gold Coast', el clima allá es siempre caluroso, tropical , y está buena gente.	Lower_advanced
Charlie Chaplin estaba de Paseo por una calle cuándo descubrió un niño solo en el suelo. Intentó hacer que una mujer,que se pasó con un coche y su bebe, se quedasse con él pero ella se negó. Sin saber a quien devolver el niño, volvió a la calle, pêro mineiras lo ponia en lo mismo lugar dónde primeiramente lo había visto, passó un policia e Charlie tuve que recogerlo de nuevo. Hizo nuevo intento de entregar el niño a un hombre que por aí pasaba y empezó a huir, pero al final fue discobierto por la a quién había intentado engañar y termina la película a adotarlo él.	Lower_advanced
Nadie me conoce intimo, así que me siento que sea honesto. En mi opinión pienso que el futuro es un concepto extraña o abstracto para mi, porque yo sé lo que voy a hacer, pero definitivamente las detalles no estan claro. Normalmente solo pienso en terminos de aqui y ahora cuando hablo el futuro, porque lo cambia como rapída como un momento, ahora sus planes estan afectados. Mi filosofía es que solo tenemos casi un cien años para vivir, y los niveles de la vida viene y sale antes de que nos dio cuento. Primera somos bebés, entonces niños, por un rato somos jóvenes, despúes somos en adolescencia, y final somos adultos, así que debemos vivir por cada evento lo que lleva de cuaquier manera para ti. Eso filosofía es en contraste con la carerra yo elige. Cuando me gradué voy al ejército como un oficial. Me siento que siguiendo el ejército es muy similar a los perros corriendo tras del conejo, es una competición entre ustedes y siempre tu intentas de obtener un estatus mas alta, porque puedes verlo, ahora agarrélo! Esa es lo que hacen, te estiras, te hiciste tirón hasta que tu estas fuera de forma, te cambian, aveces no es por el mejor. Tengo quedar por lo menos de siete años y entonces les pagaría a volver por mi escuela. Despúes de todo, me gustaría ir a un lugar que hace menos calor, nunca quiero nieve jamás, y al fin del día puedo sentarse en mi veranda y mirar al noche lo que está emergiendo. Esas sueñas como esa es lo que darme fuerza para continuar al viaje por vida, porque entiendo nada es por siempre (O si tendría ganar el lotería habría elegir un sendero diferente). Claro hay niñitos y un esposo muy masculino en mi vida, los quienes tener mi corazón completamente.En esta momento estaría en Tecino,Switzerland, oliendo el aire fresco, mis ojos en el mar, y mi espirítu es libre y ligera. Me Encantaría para mis hijos aprenden muchas lenguas y entienden culturas los cuales estan diferentes como suyos. Les mandaré a las escuelas privadas y el mejor en el país, para que ellos pueden tener una educación otros niños, desafortunadamente, no pueden. No dudo que mientras que me quede en el ejército voy a cuidarse por el militar, pero dudo que si quiera tener una familia y me dedica sin viajes al Iraq o Afghanistan o sean teritorios hostiles, tendría lo irse. Elige ir a Korea para mi primera destino, me enteré en Marzo y ojála que lo reciba. Aúnque tengo veintitres anos todavía me siento como una jóven, pero si estuviera pensar en el futuro sería una mujer lo que ha hecho algo profundo. He leído que buenas cosas se vienen a las personas no están buscandolos, de acuerdo, porque no fue buscando al amor lo me hallé. Seguramente no fue buscando por amigas los cuales me llegado a depender en ellos para apoyar me fisicamente y emocionalmente, nos encontremos a nos mismo en este estado. No me importa si cosas cambian pero si una cosa puede quedarse lo mismo, querría tener mis amigas.	Upper_intermediate
Yo soy parte de una familia cubana. Siempre comemos puerco durante la Nochebuena, hablamos demasiado altos en los lugares públicos, y odiamos a Fidel Castro. Soy muy orgullosa de mi cultura y las experiencias horribles que han sufrido mi familia en Cuba. Hoy en día la mayoría de mi familia vive en Florida, y vinieron de Cuba hace cuarenta años más o menos. Como una cubana-americana, yo tengo la oportunidad de vivir en un país fuerte y libre. Mis padres nacieron en una situación completamente distinto de la mía. Yo mantengo mi cultura aquí en los Estados Unidos, pero también hay dificultades en ciertos casos hacer esto. El elemento más difícil para mí es el hecho de que mis padres no me enseñaron la lengua de español totalmente cuando era niña. Por eso, he tenido que trabajar mucho aprender la lengua. Mi madre ya se ha dado de cuenta que se equivocó cuando paró de hablarme en español. Es muy diferente aprender una lengua casi nueva después en su vida que antes. Yo empecé de tomar clases de español cuando entré la escuela secundaria. Claro, tenía ventajas sobre el resto de la clase. Yo tengo una pronunciación respetable, aunque a veces hablo con el acento cubano (como los de Andalucía). Ahora, en mis estudios universitarios, español es una de mis diplomataduras. Fui a España durante la primavera de este año a estudiar en Salamanca. Allí, yo hablaba todos los días completamente en español, ya que vivía con una familia española. Mis padres españoles (como los llamamos los estudiantes del programa) eran muy simpáticas y hacían un gran esfuerzo enseñarnos y corregirnos. Regresé mucho más sabia que antes. Aprendí muchísimo sobre la cultura española y la lengua. No he dado cuenta que la lengua en España en ciertos casos puede ser muy distinta al español de otros partes del mundo hispano. Por ejemplo, hay palabras que en Cuba significa algo muy verde, pero en España la es palabra es parte de la lengua normal y corriente. Mi familia cubana era muy impresionado con mi progreso durante los tres meses que estaba en España. Al regresar, mi madre hacía un esfuerzo hablarme en español. Pero es casi imposible cambiar la lengua nativa entre dos personas que han hablado juntas por muchos años. Es un poco triste para mí, pero yo sé que ahora puedo decir con confianza que he aprendido la lengua de español. Es claro que a veces no escribo perfectamente sin problemas. Pero he crecido en mi entendimiento de la lengua. Ahora yo tengo confianza cuando estoy trabajando y alguien que no habla inglés me pregunta algo. Tengo un interés en algunas organizaciones americanas en que puedo ayudar inmigrantes usando mi español. Yo quiero hacer mucho ahora ya que tengo la confianza en mi capacidad de hablar. Mi mamá siempre está muy orgullosa de mí, pero ella ha visto que mi esfuerzo es porque ella se equivocó cuando era niña. A veces me duele pensar de lo que hubiera pasado si lo supiera español como mi lengua nativa. Pero ahora soy mas fuerte porque la situación ha creado una pasión dentro de mi cuerpo. Estoy orgullosa de mi familia, mi cultura, y la lengua que yo he empezado de considerar parte de mi vida, el español.	Lower_advanced
Una película que miré el fin de semana pasada se llama Inside Out. Esta película es sobre una chica que se mudó a una casa en Minnesota a un hogar en San Francisco. La chica se llama Riley, y Riley no tiene muchos amigos en la nueva ciudad. También, en Minnesota, Riley participó en el equipo del hockey. En San Francisco no hay muchos equipos y Riley estaba muy triste. En la cabeza de Riley, hay las emociones de la Alegría, la Tristeza, el Asco, y el Miedo. Las emociones ayudan Riley adaptar a la nueva casa. En el fin, las emociones aprenden que todos las emociones son necesarias y nunca persona puede ser feliz todo el tiempo. Inside Out es una película muy bueno y me gusta los personajes mucho.	Lower_advanced
Este verano fue uno que recordé por todo mi vida. Tuve muchas experiencias nuevas y algunas que hice en el pasado pero era buena el segundo vez también. En todo, en el año pasado mis vacaciones fueron ocupadas pero todavía, muy divertida. Una de las cosas que quería hacer este verano fue aumentar el número de cosas que en el futuro me facilitaría ir a la escuela de médico. Afortunadamente, tuve la experiencia trabajar en un hospital. Era un secretario en la sala de emergencias y todavía, ¡el trabajo fue muy excitante! Todos los días pacientes entraban en la sala con problemas y dolores diferentes, y a veces, muy graves. Había muchos tiempos cuando estuve muy nervioso por las vidas de la personas. Es bueno que las pacientes tenía buena suerte y los doctores tuvieron mucho experiencia porque la mayoría de pacientes sobrevivida. Algunos de los doctores fueron amables y por eso, podía hablar con ellos. Cuando mi tiempo en el hospital terminé, aprendí mucho por los doctores. Además la oportunidad hablar con los doctores, el hospital me dio la oportunidad para ver pacientes, y claro, esto experiencia es buena por cuando soy doctor. Al mismo tiempo de trabajando en el hospital, tomaba clases en la universidad. No me divertí mucho, pero hay clases estaban menos divertidos que tomé en el pasado. Necesitaba el tiempo durante el verano para terminar clases que otras estudiantes en mi nivel habían terminado en el semestre pasado. Tan resulto de este, ahora estoy tomando las mismas clases que todas las otras estudiantes en mi nivel. Las clases estaban aburridas (química y fiscas siempre son) pero recibí dos As porque estudiaba mucho. Después mis clases estaban acabadas, ¡tuve tiempo por un viaje a España! Quería ir a España por muchos años y claro, estaba muy excitante. Yo reconozco que hay muchos actividades en España que no tuve el tiempo hacer pero en todo el viaje fue buenísimo. Exploré las ciudades y pueblos pequeños, y también recorrí el sur de España y vi cuando los Moors viví. ¡Pero el mejor parte del viaje fue corriendo con los toros en Sevilla! Esto va a ser unos de las memorias que recordé por todo mi vida, similar a ese verano en general. Cuando regresé de los Estados Unidos, sólo tuve una semana para relajarme. Esa semana fue sin duda necesario después de todos las cosas hice y conseguí durante este verano.	Upper_intermediate
Durante el verano, yo visito lugares mucho. Yo visito Chicago, Minnesota, y Illinios. En los lugares, tengo muy divertido. En el verano, yo tambien fui la piscisna. Yo me gusta nadar. Tambien, yo juego muchos deportes. Yo juego el baloncesto, el tenis, y el voleibol. Mis egiupos son bueno. Tambien, yo recibe un coche donde mi padres. Mi madre, padre, hermano, y yo juego mucho partidos. Durante el verano, yo pasaeo un rato con los amigas. !Es muy divertido! Nosotros jugamos deportes, y nadamos. Durante el verano, yo camino el perros, y juego con mi perros. Mi familia llegan much divertido!	Upper_beginner
Normalmente, no viajo por los aviones. Sin embargo, el verano de 2009 era una excepción. Yo viajé cinco horas a Arizona. Durante mi vuelo, yo vi los nublados y el cielo. Era magnífico. Aunque era hermoso, no era el propósito de mi aventura. El propósito era visitar a mi novio. La última vez que nos encontramos era la primavera del mismo año. No quería esperar por cuatro meses pero tuve que estar en mis clases y no tenemos mucho dinero para viajar por los aviones muchas veces. Cuando llegué a Arizona, mi novio me trajo a su casa. Un hecho que hizo el viaje más importante era que iba a encontrar a su madre por la primera vez. Antes de ir a Arizona, todos mis amigos sabían que esa reunión iba a ocurrir. Por eso, ellos fueron muy sostenedores. Parece que era una reunión de mi destino porque tan pronto como llegué a su casa, su madre estaba regresando de su trabajo. La primera cosa que yo hice era que le abracé a su madre. Era muy emocionante porque ella es mexicana y no habla mucho inglés. Por eso, era difícil comunicar con ella pero tuvimos éxito al fin. Aunque yo estaba con mi novio durante la navidad, no cambiamos regalos. En lugar, nos pasamos tiempo y nos disfrutamos la compañía. Una cosa que no he explicado es porque mi novio está en Arizona. Su madre está muy enferma y tuvo que cuidarle. Yo respeto su decisión porque la familia es importante para nos y estoy dispuesto a poner nuestra relación detrás de la importancia de la salud de mi suegra. Pienso que la distancia puede causar nuestra relación estar más fuerte porque ahora sabemos que tenemos mucha confianza y la fuerza que es necesario para una relación a largo plazo. Al fin, mi novio y yo decidimos que durante del próximo verano, voy a volar por avion a Arizona otra vez. Pero este tiempo, va a estar un vuelo a Arizona solamente en vez de a Arizona y luego un regreso. Cuando llega a Arizona, vamos a vacacionar allí. Luego, vamos a manejar por el carro de mi novio con sus cosas empacadas en cajas a Gainesville. El va a vivir conmigo y vamos a empezar nuestra vida a juntos. Su madre va a regresar a México, donde ella puede recibir la ayuda que necesita.	Lower_advanced
Ello enconté que un bebe. Es muy pequeño y muy bonito pero no se gusto bebe. Esta muy preocupado por eso, pone lo en otoro cochecito porque eso es con la madre y su hija. Ello muy muy preocupado. Quiere poner lo. Estaba buscando a los padres del bebé. Pero no puede buscar ningún. Pensó en elevarse a sí mismo.	Upper_beginner
Yo vivo en Auckland, la cuidad en nueva zelandia, (no en California de Estados Unidos). Vivo en el bario Avondale en el oeste de la ciudad, pero trabajo en el centro. Nací en Auckland y vivía aqui todo mi vida, mas o menos. (Viví 6 meses en Londres en 2003.) Creo Auckland es una cuidad que tiene muchas problemas, por ejemplo, hay partes muy fea, especialiamente en el centro donde los edificios son horible y las calles sucias con mucha basura. Hay demasiado trafacio, y las coches causa embotellamentos y contaminacíon. Transporte publico es my caro. Pues, hay partes buenas y interesante - los parques, las playas, las islsas y los volcanos. Por ejemplo cerca Auckland hay una isla y volcano, Rangitoto. En realidad Auckland tiene mas de 50 volcanos.	Lower_intermediate
